股票代號,季度名稱,單季 EPS (元),單季營收 (億元),單季毛利率 (%)
2732,2026 Q1,1.1,13.42,
2734,2023 Q1,0.12,3.61,
2734,2023 Q2,0.53,5.7,
2734,2023 Q3,0.18,6.41,
2734,2023 Q4,-0.26,5.76,
2734,2024 Q1,0.1,6.7,
2734,2024 Q2,1.56,1.92,
2734,2024 Q3,0.14,3.99,
2734,2024 Q4,-0.8,3.4,
2734,2025 Q1,-0.33,4.03,
2734,2025 Q2,-0.29,3.98,
2734,2025 Q3,-0.48,4.28,
2734,2025 Q4,-0.31,4.14,
2734,2026 Q1,0.17,5.57,
2736,2023 Q1,0.79,1.82,
2736,2023 Q2,-0.24,1.32,
2736,2023 Q3,-0.5,1.13,
2736,2023 Q4,-0.44,1.02,
2736,2024 Q1,-0.13,0.9,
2736,2024 Q2,-1.04,0.73,
2736,2024 Q3,-0.91,0.8,
2736,2024 Q4,0.36,1.42,
2736,2025 Q1,-0.15,1.57,
2736,2025 Q2,-0.63,1.09,
2736,2025 Q3,-0.8,1.01,
2736,2025 Q4,-0.16,1.57,
2736,2026 Q1,-0.1,1.69,
2739,2023 Q1,0.9,11.95,
2739,2023 Q2,0.43,11.07,
2739,2023 Q3,1.44,11.47,
2739,2023 Q4,1.76,13.82,
2739,2024 Q1,1.82,13.56,
2739,2024 Q2,3.85,11.49,
2739,2024 Q3,-0.97,11.27,
2739,2024 Q4,0.7,14.01,
2739,2025 Q1,0.62,13.99,
2739,2025 Q2,0.44,11.99,
2739,2025 Q3,-0.05,10.89,
2739,2025 Q4,1.35,14.83,
2739,2026 Q1,1.3,14.23,
2740,2023 Q1,-0.39,0.39,
2740,2023 Q2,-0.36,0.39,
2740,2023 Q3,-0.51,0.41,
2740,2023 Q4,-0.88,0.44,
2740,2024 Q1,-1.0,0.48,
2740,2024 Q2,-0.65,0.48,
2740,2024 Q3,-0.38,0.85,
2740,2024 Q4,-2.62,0.55,
2740,2025 Q1,-0.53,0.48,
2740,2025 Q2,-1.55,0.29,
2740,2025 Q3,-0.44,0.31,
2740,2025 Q4,-0.67,0.21,
2740,2026 Q1,-1.32,0.19,
2743,2023 Q1,2.02,7.41,
2743,2023 Q2,2.61,11.32,
2743,2023 Q3,2.58,14.27,
2743,2023 Q4,2.45,17.14,
2743,2024 Q1,5.4,18.95,
2743,2024 Q2,0.51,16.99,
2743,2024 Q3,0.58,16.32,
2743,2024 Q4,0.75,16.11,
2743,2025 Q1,4.82,17.55,
2743,2025 Q2,-1.46,16.29,
2743,2025 Q3,1.68,16.02,
2743,2025 Q4,-0.32,17.4,
2743,2026 Q1,1.71,18.32,
2745,2023 Q1,0.9,6.55,
2745,2023 Q2,2.26,12.36,
2745,2023 Q3,2.34,15.0,
2745,2023 Q4,2.35,15.89,
2745,2024 Q1,3.11,18.02,
2745,2024 Q2,2.75,20.32,
2745,2024 Q3,2.64,19.13,
2745,2024 Q4,0.57,18.19,
2745,2025 Q1,4.29,21.89,
2745,2025 Q2,1.0,22.12,
2745,2025 Q3,2.94,21.66,
2745,2025 Q4,1.78,21.93,
2745,2026 Q1,3.44,25.41,
2748,2023 Q1,0.86,6.23,
2748,2023 Q2,0.35,4.83,
2748,2023 Q3,0.61,5.34,
2748,2023 Q4,0.95,7.2,
2748,2024 Q1,1.35,7.43,
2748,2024 Q2,0.33,4.93,
2748,2024 Q3,0.26,5.2,
2748,2024 Q4,1.19,6.88,
2748,2025 Q1,1.03,7.4,
2748,2025 Q2,-0.26,5.08,
2748,2025 Q3,0.34,4.93,
2748,2025 Q4,1.06,6.84,
2748,2026 Q1,0.94,7.77,
2750,2023 Q2,-0.64,2.05,
2750,2023 Q4,-0.05,2.51,
2750,2024 Q2,-0.41,2.35,
2750,2024 Q4,-0.32,2.5,
2750,2025 Q2,-0.1,2.73,
2751,2023 Q2,3.75,5.8,
2751,2023 Q4,6.83,6.73,
2751,2024 Q1,0.88,3.36,
2751,2024 Q2,1.09,3.37,
2751,2024 Q3,1.5,3.54,
2751,2024 Q4,2.58,3.62,
2751,2025 Q1,0.89,3.64,
2751,2025 Q2,1.03,4.0,
2751,2025 Q3,1.41,5.18,
2751,2025 Q4,1.24,4.9,
2751,2026 Q1,1.01,5.05,
2752,2023 Q1,4.0,7.49,
2752,2023 Q2,3.54,7.49,
2752,2023 Q3,4.16,8.15,
2752,2023 Q4,3.08,7.86,
2752,2024 Q1,3.9,8.6,
2752,2024 Q2,3.77,8.57,
2752,2024 Q3,3.52,9.62,
2752,2024 Q4,4.47,9.71,
2752,2025 Q1,3.84,10.01,
2752,2025 Q2,3.0,9.58,
2752,2025 Q3,4.34,10.45,
2752,2025 Q4,3.86,10.68,
2752,2026 Q1,4.08,10.96,
2753,2023 Q1,2.0,17.26,
2753,2023 Q2,2.17,17.72,
2753,2023 Q3,2.24,19.25,
2753,2023 Q4,1.94,19.17,
2753,2024 Q1,2.36,19.27,
2753,2024 Q2,2.1,19.14,
2753,2024 Q3,2.18,20.51,
2753,2024 Q4,2.41,21.36,
2753,2025 Q1,2.93,21.77,
2753,2025 Q2,2.89,21.08,
2753,2025 Q3,3.53,22.02,
2753,2025 Q4,3.5,23.04,
2753,2026 Q1,3.56,22.63,
2754,2023 Q1,1.86,11.86,
2754,2023 Q2,1.22,12.13,
2754,2023 Q3,1.31,13.98,
2754,2023 Q4,0.15,12.33,
2754,2024 Q1,2.02,14.33,
2754,2024 Q2,-0.26,11.83,
2754,2024 Q3,0.25,14.91,
2754,2024 Q4,0.31,12.81,
2754,2025 Q1,-0.34,13.34,
2754,2025 Q2,0.9,14.35,
2754,2025 Q3,1.29,15.56,
2754,2025 Q4,0.51,13.85,
2754,2026 Q1,1.42,14.82,
2755,2023 Q1,1.32,4.87,
2755,2023 Q2,1.12,5.35,
2755,2023 Q3,1.19,5.64,
2755,2023 Q4,1.13,5.72,
2755,2024 Q1,1.16,5.67,
2755,2024 Q2,1.47,6.16,
2755,2024 Q3,1.66,6.68,
2755,2024 Q4,1.55,6.83,
2755,2025 Q1,1.67,6.83,
2755,2025 Q2,1.78,7.5,
2755,2025 Q3,1.8,7.85,
2755,2025 Q4,1.77,8.25,
2755,2026 Q1,1.65,8.25,
2756,2023 Q1,1.02,1.71,
2756,2023 Q2,1.67,2.0,
2756,2023 Q3,1.93,2.06,
2756,2023 Q4,0.39,1.61,
2756,2024 Q1,0.76,1.58,
2756,2024 Q2,0.77,1.64,
2756,2024 Q3,0.39,1.83,
2756,2024 Q4,0.48,1.86,
2756,2025 Q1,0.53,2.0,
2756,2025 Q2,0.68,3.03,
2756,2025 Q3,1.5,3.38,
2756,2025 Q4,1.22,3.32,
2756,2026 Q1,0.51,3.01,
2807,2023 Q2,0.81,0.0,
2807,2023 Q4,0.85,0.0,
2807,2024 Q2,0.84,0.0,
2807,2024 Q4,0.95,0.0,
2807,2025 Q2,0.86,0.0,
2807,2025 Q4,1.02,0.0,
2809,2023 Q1,0.76,0.0,
2809,2023 Q2,1.36,0.0,
2809,2023 Q3,1.93,0.0,
2809,2023 Q4,1.54,0.0,
2809,2024 Q1,1.82,0.0,
2809,2024 Q2,1.09,0.0,
2809,2024 Q3,0.57,0.0,
2809,2024 Q4,1.04,0.0,
2809,2025 Q1,0.57,0.0,
2809,2025 Q2,0.85,0.0,
2809,2025 Q3,0.9,0.0,
2809,2025 Q4,1.09,0.0,
2809,2026 Q1,0.0,0.0,
2823,2023 Q1,0.07,532.04,
2823,2023 Q2,0.93,632.43,
2823,2023 Q3,1.3,587.29,
2823,2023 Q4,-0.23,575.48,
2823,2024 Q1,1.05,604.84,
2823,2024 Q2,1.18,646.9,
2823,2024 Q3,1.74,745.81,
2823,2024 Q4,0.4,656.96,
2823,2025 Q1,1.22,673.58,
2823,2025 Q2,-1.01,494.7,
2823,2025 Q3,1.57,478.64,
2823,2025 Q4,1.25,763.22,
2823,2026 Q1,0.0,0.0,
2833,2023 Q1,-0.14,456.8,
2833,2023 Q2,0.96,588.33,
2833,2023 Q3,1.5,620.14,
2833,2023 Q4,-0.33,538.04,
2833,2024 Q1,1.23,658.67,
2833,2024 Q2,0.87,615.96,
2833,2024 Q3,1.28,591.54,
2833,2024 Q4,0.07,539.06,
2833,2025 Q1,0.9,587.33,
2833,2025 Q2,0.26,492.96,
2833,2025 Q3,1.69,689.13,
2833,2025 Q4,0.5,780.69,
2833,2026 Q1,0.0,0.0,
2837,2023 Q1,0.33,0.0,
2837,2023 Q2,0.32,0.0,
2837,2023 Q3,0.27,0.0,
2837,2023 Q4,0.25,0.0,
2837,2024 Q1,0.32,0.0,
2837,2024 Q2,0.29,0.0,
2837,2024 Q3,0.33,0.0,
2837,2024 Q4,0.25,0.0,
2837,2025 Q1,0.36,0.0,
2837,2025 Q2,0.36,0.0,
2837,2025 Q3,0.41,0.0,
2837,2025 Q4,0.32,0.0,
2837,2026 Q1,0.0,0.0,
2856,2023 Q1,0.48,0.0,
2856,2023 Q2,0.48,0.0,
2856,2023 Q3,0.28,0.0,
2856,2023 Q4,0.31,0.0,
2856,2024 Q1,0.62,0.0,
2856,2024 Q2,0.69,0.0,
2856,2024 Q3,0.5,0.0,
2856,2024 Q4,0.3,0.0,
2856,2025 Q1,-0.66,0.0,
2856,2025 Q2,0.28,0.0,
2856,2025 Q3,1.01,0.0,
2856,2025 Q4,0.7,0.0,
2888,2023 Q1,-0.58,0.0,
2888,2023 Q2,0.17,0.0,
2888,2023 Q3,0.36,0.0,
2888,2023 Q4,-0.43,0.0,
2888,2024 Q1,0.2,0.0,
2888,2024 Q2,1.12,0.0,
2888,2024 Q3,-0.08,0.0,
2888,2024 Q4,0.01,0.0,
2888,2025 Q1,-0.71,0.0,
2916,2023 Q1,1.21,4.68,
2916,2023 Q2,1.13,4.42,
2916,2023 Q3,0.35,3.4,
2916,2023 Q4,1.92,5.89,
2916,2024 Q1,1.38,5.06,
2916,2024 Q2,0.72,4.38,
2916,2024 Q3,0.42,3.59,
2916,2024 Q4,1.74,6.17,
2916,2025 Q1,1.21,5.35,
2916,2025 Q2,0.93,4.5,
2916,2025 Q3,0.29,3.59,
2916,2025 Q4,1.53,6.14,
2916,2026 Q1,1.26,5.38,
2924,2023 Q1,-0.51,0.07,
2924,2023 Q2,-0.12,0.12,
2924,2023 Q3,-0.15,0.1,
2924,2023 Q4,-0.27,0.12,
2924,2024 Q1,-0.32,0.08,
2924,2024 Q2,-0.17,0.54,
2924,2024 Q3,-0.85,0.83,
2924,2024 Q4,-0.2,0.19,
2924,2025 Q1,-0.22,0.11,
2924,2025 Q2,-0.27,0.11,
2924,2025 Q3,-0.22,0.17,
2924,2025 Q4,-0.46,0.29,
2924,2026 Q1,-0.22,0.18,
2937,2023 Q1,0.67,9.2,
2937,2023 Q2,0.51,10.02,
2937,2023 Q3,0.27,8.35,
2937,2023 Q4,1.37,13.07,
2937,2024 Q1,0.49,10.2,
2937,2024 Q2,0.72,10.5,
2937,2024 Q3,0.59,9.97,
2937,2024 Q4,2.06,15.76,
2937,2025 Q1,0.96,11.72,
2937,2025 Q2,0.59,11.79,
2937,2025 Q3,0.56,11.12,
2937,2025 Q4,2.04,17.33,
2937,2026 Q1,0.62,12.28,
2947,2023 Q1,0.64,4.64,
2947,2023 Q2,0.42,4.78,
2947,2023 Q3,0.61,5.07,
2947,2023 Q4,0.64,5.18,
2947,2024 Q1,0.98,5.12,
2947,2024 Q2,0.77,5.27,
2947,2024 Q3,0.88,5.6,
2947,2024 Q4,0.83,5.76,
2947,2025 Q1,1.34,5.52,
2947,2025 Q2,0.58,5.57,
2947,2025 Q3,0.81,5.94,
2947,2025 Q4,0.56,5.96,
2947,2026 Q1,1.02,5.86,
3054,2023 Q1,0.2,0.07,
3054,2023 Q2,-0.11,0.1,
3054,2023 Q3,-0.18,0.07,
3054,2023 Q4,0.16,0.14,
3054,2024 Q1,-0.11,0.35,
3054,2024 Q2,0.04,0.23,
3054,2024 Q3,-0.29,0.24,
3054,2024 Q4,-0.04,0.17,
3054,2025 Q1,-0.02,0.18,
3054,2025 Q2,0.02,0.32,
3054,2025 Q3,0.66,0.51,
3054,2025 Q4,1.3,0.24,
3054,2026 Q1,1.41,1.36,
3067,2023 Q1,0.06,0.3,
3067,2023 Q2,0.28,0.41,
3067,2023 Q3,0.58,0.5,
3067,2023 Q4,0.25,0.51,
3067,2024 Q1,-0.09,0.32,
3067,2024 Q2,-0.28,0.03,
3067,2024 Q3,-0.22,0.02,
3067,2024 Q4,-0.42,0.06,
3067,2025 Q1,0.08,0.14,
3067,2025 Q2,-0.83,0.12,
3067,2025 Q3,-0.06,0.17,
3067,2025 Q4,-0.02,0.15,
3067,2026 Q1,0.12,0.26,
3073,2023 Q1,0.05,0.09,
3073,2023 Q2,-0.23,0.13,
3073,2023 Q3,-0.4,0.11,
3073,2023 Q4,-0.4,0.1,
3073,2024 Q1,-0.26,0.09,
3073,2024 Q2,-0.35,0.11,
3073,2024 Q3,1.58,0.11,
3073,2024 Q4,-0.21,0.25,
3073,2025 Q1,0.76,0.12,
3073,2025 Q2,-0.14,0.18,
3073,2025 Q3,-0.36,0.31,
3073,2025 Q4,-0.22,0.27,
3073,2026 Q1,0.0,0.63,
3085,2023 Q1,-0.32,0.2,
3085,2023 Q2,-0.37,0.28,
3085,2023 Q3,-0.44,0.12,
3085,2023 Q4,-0.62,0.13,
3085,2024 Q1,-0.31,0.19,
3085,2024 Q2,-0.41,0.11,
3085,2024 Q3,-0.57,0.11,
3085,2024 Q4,-0.4,0.12,
3085,2025 Q1,-0.17,0.13,
3085,2025 Q2,-0.13,0.14,
3085,2025 Q3,-0.16,0.16,
3085,2025 Q4,-0.1,0.13,
3085,2026 Q1,-0.24,0.12,
3089,2023 Q1,0.53,0.09,
3089,2023 Q2,0.2,0.18,
3089,2023 Q3,1.13,0.03,
3092,2023 Q1,-0.81,5.05,
3092,2023 Q2,-0.04,5.53,
3092,2023 Q3,0.12,5.77,
3092,2023 Q4,-0.91,5.24,
3092,2024 Q1,-0.09,4.5,
3092,2024 Q2,-0.37,5.37,
3092,2024 Q3,-1.11,5.29,
3092,2024 Q4,-0.51,4.18,
3092,2025 Q1,-1.21,4.57,
3092,2025 Q2,-2.01,4.2,
3092,2025 Q3,-1.09,3.72,
3092,2025 Q4,-0.83,3.89,
3092,2026 Q1,-0.95,4.14,
3130,2023 Q1,2.85,5.31,
3130,2023 Q2,3.86,6.0,
3130,2023 Q3,4.54,6.29,
3130,2023 Q4,2.36,5.7,
3130,2024 Q1,2.72,5.63,
3130,2024 Q2,4.49,6.52,
3130,2024 Q3,4.54,6.65,
3130,2024 Q4,2.39,6.19,
3130,2025 Q1,3.19,6.17,
3130,2025 Q2,4.51,7.01,
3130,2025 Q3,4.26,6.94,
3130,2025 Q4,2.74,6.62,
3130,2026 Q1,3.57,6.44,
3131,2023 Q1,4.1,8.13,
3131,2023 Q2,5.33,8.62,
3131,2023 Q3,5.54,8.3,
3131,2023 Q4,6.57,10.38,
3131,2024 Q1,5.99,8.98,
3131,2024 Q2,7.04,9.62,
3131,2024 Q3,7.42,9.92,
3131,2024 Q4,8.61,12.22,
3131,2025 Q1,8.74,12.41,
3131,2025 Q2,7.05,16.3,
3131,2025 Q3,10.4,14.94,
3131,2025 Q4,19.29,21.5,
3131,2026 Q1,16.11,15.96,
3135,2023 Q2,0.46,16.5,
3135,2023 Q4,1.3,25.72,
3135,2024 Q2,1.93,24.34,
3135,2024 Q4,2.37,30.74,
3135,2025 Q1,0.54,14.24,
3135,2025 Q2,-0.14,17.39,
3135,2025 Q3,1.05,19.8,
3135,2025 Q4,4.83,25.61,
3135,2026 Q1,10.76,39.58,
3150,2023 Q2,0.04,1.31,
3150,2023 Q3,-0.25,0.46,
3150,2023 Q4,-0.49,0.43,
3150,2024 Q1,-0.03,0.68,
3150,2024 Q2,0.43,1.12,
3150,2024 Q3,0.35,1.04,
3150,2024 Q4,-0.04,0.62,
3150,2025 Q1,0.18,0.86,
3150,2025 Q2,-0.07,0.83,
3150,2025 Q3,0.09,0.82,
3150,2025 Q4,-0.41,0.5,
3150,2026 Q1,-0.02,0.81,
3152,2023 Q1,0.63,3.18,
3152,2023 Q2,0.93,3.6,
3152,2023 Q3,1.32,3.96,
3152,2023 Q4,1.21,4.14,
3152,2024 Q1,1.76,4.03,
3152,2024 Q2,1.44,4.04,
3152,2024 Q3,1.43,4.29,
3152,2024 Q4,1.58,4.55,
3152,2025 Q1,1.46,3.86,
3152,2025 Q2,5.63,3.57,
3152,2025 Q3,1.13,3.38,
3152,2025 Q4,1.2,3.45,
3152,2026 Q1,1.39,3.52,
3158,2023 Q2,2.63,3.98,
3158,2023 Q4,5.91,4.25,
3158,2024 Q2,3.39,4.19,
3158,2024 Q4,7.32,5.27,
3158,2025 Q1,1.46,2.32,
3158,2025 Q2,1.66,2.45,
3158,2025 Q3,1.59,2.45,
3158,2025 Q4,2.57,2.91,
3158,2026 Q1,1.5,2.62,
3171,2023 Q1,0.43,3.48,
3171,2023 Q2,0.42,3.44,
3171,2023 Q3,0.78,3.57,
3171,2023 Q4,0.44,3.57,
3171,2024 Q1,0.37,3.39,
3171,2024 Q2,0.43,3.75,
3171,2024 Q3,0.64,3.55,
3171,2024 Q4,0.74,3.75,
3171,2025 Q1,0.81,3.45,
3171,2025 Q2,1.04,3.86,
3171,2025 Q3,1.26,5.91,
3171,2025 Q4,1.19,5.89,
3171,2026 Q1,1.44,6.13,
3178,2023 Q1,1.03,3.76,
3178,2023 Q2,1.48,4.34,
3178,2023 Q3,1.45,4.07,
3178,2023 Q4,0.56,4.06,
3178,2024 Q1,0.32,3.01,
3178,2024 Q2,0.53,3.74,
3178,2024 Q3,-0.15,3.09,
3178,2024 Q4,0.36,3.3,
3178,2025 Q1,0.38,3.22,
3178,2025 Q2,-0.73,3.23,
3178,2025 Q3,0.01,3.19,
3178,2025 Q4,-0.12,2.92,
3178,2026 Q1,0.0,2.95,
3202,2023 Q1,-0.1,11.26,
3202,2023 Q2,-0.02,12.05,
3202,2023 Q3,-0.25,13.67,
3202,2023 Q4,-0.21,13.4,
3202,2024 Q1,0.05,13.58,
3202,2024 Q2,-0.24,15.1,
3202,2024 Q3,-0.9,15.9,
3202,2024 Q4,-1.0,-44.11,
3202,2025 Q4,-0.8,0.52,
3219,2023 Q1,-0.56,1.57,
3219,2023 Q2,0.47,3.68,
3219,2023 Q3,0.8,4.29,
3219,2023 Q4,-0.3,2.04,
3219,2024 Q1,-0.53,1.39,
3219,2024 Q2,0.83,4.24,
3219,2024 Q3,0.29,3.66,
3219,2024 Q4,-0.29,2.09,
3219,2025 Q1,-0.04,2.82,
3219,2025 Q2,0.89,5.37,
3219,2025 Q3,0.8,5.11,
3219,2025 Q4,-0.13,3.74,
3219,2026 Q1,0.48,4.32,
3252,2023 Q1,0.03,1.36,
3252,2023 Q2,0.05,1.36,
3252,2023 Q3,0.05,1.35,
3252,2023 Q4,-0.11,1.33,
3252,2024 Q1,0.13,1.35,
3252,2024 Q2,-0.11,1.23,
3252,2024 Q3,-0.23,1.26,
3252,2024 Q4,-0.09,1.3,
3252,2025 Q1,0.08,1.31,
3252,2025 Q2,-0.03,1.19,
3252,2025 Q3,-0.15,1.15,
3252,2025 Q4,0.23,1.3,
3252,2026 Q1,0.09,1.41,
3313,2023 Q1,0.1,0.01,
3313,2023 Q2,-0.15,0.0,
3313,2023 Q3,-0.08,0.27,
3313,2023 Q4,0.14,0.17,
3313,2024 Q1,1.59,0.12,
3313,2024 Q2,-0.24,0.11,
3313,2024 Q3,-0.1,0.08,
3313,2024 Q4,-0.22,0.06,
3313,2025 Q1,-0.08,0.01,
3313,2025 Q2,-0.16,0.0,
3313,2025 Q3,-0.06,0.06,
3313,2025 Q4,-0.04,0.05,
3313,2026 Q1,0.07,0.05,
3426,2023 Q1,0.4,1.56,
3426,2023 Q2,0.72,1.63,
3426,2023 Q3,0.62,1.44,
3426,2023 Q4,0.62,1.72,
3426,2024 Q1,0.61,1.75,
3426,2024 Q2,0.92,1.9,
3426,2024 Q3,0.95,2.1,
3426,2024 Q4,0.96,2.07,
3426,2025 Q1,0.77,2.02,
3426,2025 Q2,0.75,1.67,
3426,2025 Q3,0.57,1.23,
3426,2025 Q4,0.29,1.22,
3426,2026 Q1,0.31,1.46,
3450,2023 Q1,-0.28,12.63,
3450,2023 Q2,-0.09,12.91,
3450,2023 Q3,-0.14,14.07,
3450,2023 Q4,-0.01,14.38,
3450,2024 Q1,0.31,12.85,
3450,2024 Q2,0.47,17.05,
3450,2024 Q3,1.04,21.01,
3450,2024 Q4,2.0,24.77,
3450,2025 Q1,2.34,27.58,
3450,2025 Q2,0.53,18.49,
3450,2025 Q3,0.61,18.56,
3450,2025 Q4,1.53,21.22,
3450,2026 Q1,0.69,20.87,
3454,2023 Q1,1.52,24.26,
3454,2023 Q2,1.48,25.61,
3454,2023 Q3,1.68,23.16,
3454,2023 Q4,0.97,18.6,
3454,2024 Q1,0.02,15.83,
3454,2024 Q2,0.3,16.8,
3454,2024 Q3,1.11,18.94,
3454,2024 Q4,1.99,21.73,
3454,2025 Q1,0.65,19.72,
3454,2025 Q2,-0.82,20.6,
3454,2025 Q3,-0.59,17.52,
3454,2025 Q4,0.65,16.81,
3465,2023 Q1,-0.85,2.12,
3465,2023 Q2,0.82,3.81,
3465,2023 Q3,0.78,3.64,
3465,2023 Q4,-0.42,2.75,
3465,2024 Q1,-0.09,3.22,
3465,2024 Q2,-0.75,2.38,
3465,2024 Q3,0.69,5.7,
3465,2024 Q4,0.94,4.56,
3465,2025 Q1,0.7,4.43,
3465,2025 Q2,-1.09,3.92,
3465,2025 Q3,0.29,4.9,
3465,2025 Q4,0.14,3.51,
3465,2026 Q1,-0.92,3.37,
3467,2023 Q2,0.63,3.07,
3467,2023 Q4,0.8,2.56,
3467,2024 Q2,0.45,3.06,
3467,2024 Q3,0.28,1.58,
3467,2024 Q4,0.29,1.54,
3467,2025 Q1,0.21,1.53,
3467,2025 Q2,0.03,1.55,
3467,2025 Q3,0.2,1.51,
3467,2025 Q4,0.14,1.54,
3467,2026 Q1,0.3,1.69,
3485,2023 Q2,3.3,2.96,
3485,2023 Q4,7.11,3.13,
3485,2024 Q2,3.35,3.07,
3485,2024 Q4,7.14,3.03,
3485,2025 Q2,2.27,2.86,
3485,2025 Q3,1.89,1.25,
3485,2025 Q4,1.73,1.38,
3485,2026 Q1,1.69,1.36,
3512,2023 Q1,0.69,8.93,
3512,2023 Q2,-0.15,2.78,
3512,2023 Q3,1.53,12.33,
3512,2023 Q4,3.38,5.52,
3512,2024 Q1,0.74,4.86,
3512,2024 Q2,0.0,1.41,
3512,2024 Q3,-0.42,0.04,
3512,2024 Q4,0.33,2.49,
3512,2025 Q1,1.23,7.08,
3512,2025 Q2,-0.15,0.53,
3512,2025 Q3,-0.22,0.12,
3512,2025 Q4,1.7,6.61,
3512,2026 Q1,0.46,2.13,
3521,2023 Q1,-0.67,0.64,
3521,2023 Q2,-0.25,1.23,
3521,2023 Q3,-0.81,0.72,
3521,2023 Q4,-0.96,0.17,
3521,2024 Q1,-0.62,0.97,
3521,2024 Q2,1.02,0.34,
3521,2024 Q3,-0.49,0.2,
3521,2024 Q4,-0.96,0.04,
3521,2025 Q1,-0.32,0.18,
3521,2025 Q2,0.15,1.81,
3521,2025 Q3,0.21,0.37,
3521,2025 Q4,-0.13,0.11,
3521,2026 Q1,2.12,0.1,
3522,2023 Q1,0.04,2.21,
3522,2023 Q2,-0.66,1.44,
3522,2023 Q3,-0.93,1.38,
3522,2023 Q4,-0.33,2.32,
3522,2024 Q1,0.28,3.04,
3522,2024 Q2,-0.8,1.46,
3522,2024 Q3,-0.97,1.68,
3522,2024 Q4,-0.79,2.83,
3522,2025 Q1,0.2,4.03,
3522,2025 Q2,-0.97,2.23,
3522,2025 Q3,-1.64,1.88,
3522,2025 Q4,-0.25,3.37,
3522,2026 Q1,0.4,4.7,
3536,2023 Q1,-0.36,0.78,
3551,2023 Q1,1.44,5.75,
3551,2023 Q2,1.65,5.8,
3551,2023 Q3,1.18,5.52,
3551,2023 Q4,1.31,5.82,
3551,2024 Q1,1.47,6.1,
3551,2024 Q2,1.77,6.46,
3551,2024 Q3,1.71,6.46,
3551,2024 Q4,1.68,6.74,
3551,2025 Q1,2.13,6.81,
3551,2025 Q2,1.92,7.19,
3551,2025 Q3,2.07,7.45,
3551,2025 Q4,2.24,8.46,
3551,2026 Q1,2.46,8.11,
3557,2023 Q1,2.0,14.73,
3557,2023 Q2,0.64,9.84,
3557,2023 Q3,1.14,10.69,
3557,2023 Q4,1.03,12.27,
3557,2024 Q1,3.62,20.46,
3557,2024 Q2,1.0,11.87,
3557,2024 Q3,1.08,12.52,
3557,2024 Q4,1.14,12.4,
3557,2025 Q1,2.65,20.0,
3557,2025 Q2,-1.35,7.16,
3557,2025 Q3,-1.45,6.35,
3557,2025 Q4,0.28,9.71,
3557,2026 Q1,0.48,14.31,
3616,2023 Q4,1.61,3.69,
3616,2024 Q2,0.38,2.35,
3616,2024 Q4,-0.9,0.2,
3616,2025 Q2,-1.34,0.25,
3627,2023 Q2,-0.83,2.87,
3627,2023 Q4,0.22,3.39,
3627,2024 Q2,0.36,3.53,
3627,2024 Q4,0.55,3.97,
3629,2023 Q1,-0.74,0.11,
3629,2023 Q2,-0.91,0.04,
3629,2023 Q3,-0.2,0.0,
3629,2023 Q4,-0.43,0.0,
3629,2024 Q1,-0.24,0.0,
3629,2024 Q2,-0.37,0.0,
3629,2024 Q3,-0.24,0.0,
3629,2024 Q4,-0.2,0.0,
3629,2025 Q1,-0.23,0.0,
3629,2025 Q2,-0.3,0.0,
3629,2025 Q3,-0.21,0.02,
3629,2025 Q4,0.09,0.13,
3629,2026 Q1,-0.15,0.08,
3652,2023 Q1,0.06,4.96,
3652,2023 Q2,0.23,6.77,
3652,2023 Q3,0.26,5.18,
3652,2023 Q4,-0.01,5.51,
3652,2024 Q1,0.16,5.27,
3652,2024 Q2,0.43,7.01,
3652,2024 Q3,0.26,5.9,
3652,2024 Q4,0.4,6.21,
3652,2025 Q1,0.34,5.64,
3652,2025 Q2,0.07,6.24,
3652,2025 Q3,0.53,6.39,
3652,2025 Q4,0.4,6.26,
3652,2026 Q1,0.4,6.21,
3669,2023 Q1,-0.22,5.42,
3669,2023 Q2,1.82,7.06,
3669,2023 Q3,0.67,6.64,
3669,2023 Q4,0.42,5.72,
3669,2024 Q1,0.2,5.92,
3669,2024 Q2,0.91,7.32,
3669,2024 Q3,0.7,7.25,
3669,2024 Q4,0.24,5.62,
3669,2025 Q1,0.01,5.58,
3669,2025 Q2,-0.43,6.85,
3669,2025 Q3,0.69,6.35,
3669,2025 Q4,0.86,6.53,
3669,2026 Q1,0.7,6.89,
3682,2023 Q1,-0.3,29.97,
3682,2023 Q2,-0.27,28.43,
3682,2023 Q3,-0.27,26.39,
3685,2023 Q1,-0.19,3.42,
3685,2023 Q2,-0.11,3.5,
3685,2023 Q3,-0.15,4.49,
3685,2023 Q4,-0.33,3.78,
3685,2024 Q1,-0.13,2.67,
3685,2024 Q2,-0.15,2.86,
3685,2024 Q3,-0.09,3.35,
3685,2024 Q4,-0.15,3.59,
3685,2025 Q1,-0.15,2.41,
3685,2025 Q2,-0.52,2.66,
3685,2025 Q3,0.05,2.79,
3685,2025 Q4,-0.4,4.1,
3685,2026 Q1,0.1,3.57,
3687,2023 Q1,0.36,3.99,
3687,2023 Q2,0.32,3.89,
3687,2023 Q3,0.43,4.05,
3687,2023 Q4,0.64,4.31,
3687,2024 Q1,0.5,4.14,
3687,2024 Q2,0.73,4.16,
3687,2024 Q3,0.54,4.37,
3687,2024 Q4,0.55,4.55,
3687,2025 Q1,0.56,4.26,
3687,2025 Q2,0.36,4.42,
